;duration;entry_mode;has_path;source;start_time;total_calories;total_distance;tracking_mode;type;uri;utc_offset
132;23,08;API;VERDADEIRO;RunKeeper;sex, 23 fev 2018 8:05:09;193;7504,98;outdoor;Cycling;/fitnessActivities/1125107541;-3
133;63,92;API;VERDADEIRO;RunKeeper;qui, 22 fev 2018 13:36:18;402;7898,09;outdoor;Cycling;/fitnessActivities/1124835518;-3
134;31,03;API;VERDADEIRO;RunKeeper;qui, 22 fev 2018 7:18:54;254;9229,09;outdoor;Cycling;/fitnessActivities/1124685193;-3
135;30,75;API;VERDADEIRO;RunKeeper;qua, 21 fev 2018 14:55:37;219;7546,37;outdoor;Cycling;/fitnessActivities/1124444085;-3
136;23,03;API;VERDADEIRO;RunKeeper;qua, 21 fev 2018 7:16:58;197;8007,09;outdoor;Cycling;/fitnessActivities/1124431061;-3
137;37,58;API;VERDADEIRO;RunKeeper;ter, 20 fev 2018 13:47:32;272;7844,95;outdoor;Cycling;/fitnessActivities/1123952317;-3
138;22,83;API;VERDADEIRO;RunKeeper;sex, 16 fev 2018 7:47:06;195;8037,46;outdoor;Cycling;/fitnessActivities/1123935171;-3
139;51,47;API;VERDADEIRO;RunKeeper;qui, 8 fev 2018 15:17:17;359;9941,12;outdoor;Cycling;/fitnessActivities/1118909255;-3
140;51,62;API;VERDADEIRO;RunKeeper;qua, 7 fev 2018 15:14:37;365;10799,88;outdoor;Cycling;/fitnessActivities/1118528896;-3
141;24,75;API;VERDADEIRO;RunKeeper;qua, 7 fev 2018 7:41:23;203;7600,19;outdoor;Cycling;/fitnessActivities/1118502558;-3
142;34,18;API;VERDADEIRO;RunKeeper;ter, 6 fev 2018 13:40:13;334;7549,84;outdoor;Cycling;/fitnessActivities/1118074772;-3
143;25,32;API;VERDADEIRO;RunKeeper;ter, 6 fev 2018 7:53:10;199;8032,22;outdoor;Cycling;/fitnessActivities/1118054368;-3
144;26,77;API;VERDADEIRO;RunKeeper;seg, 5 fev 2018 13:32:16;293;6035,03;outdoor;Cycling;/fitnessActivities/1117655052;-3
145;32,85;API;VERDADEIRO;RunKeeper;sex, 2 fev 2018 14:27:56;167;5109,99;outdoor;Cycling;/fitnessActivities/1117639277;-3
146;30,92;API;VERDADEIRO;RunKeeper;sex, 2 fev 2018 8:14:23;238;7945,1;outdoor;Cycling;/fitnessActivities/1116268653;-3
147;27,85;API;VERDADEIRO;RunKeeper;qui, 1 fev 2018 13:16:55;209;7552,54;outdoor;Cycling;/fitnessActivities/1115982955;-3
148;25,55;API;VERDADEIRO;RunKeeper;qui, 1 fev 2018 8:02:48;207;7979,75;outdoor;Cycling;/fitnessActivities/1115972706;-3
149;32,42;API;VERDADEIRO;RunKeeper;qua, 31 jan 2018 14:03:08;234;7806,02;outdoor;Cycling;/fitnessActivities/1115620196;-3
150;23,88;API;VERDADEIRO;RunKeeper;qua, 31 jan 2018 7:52:39;199;8003,53;outdoor;Cycling;/fitnessActivities/1115493046;-3
151;34,05;API;VERDADEIRO;RunKeeper;ter, 30 jan 2018 13:10:35;249;8169,14;outdoor;Cycling;/fitnessActivities/1115233031;-3
152;36,42;API;VERDADEIRO;RunKeeper;ter, 30 jan 2018 8:10:54;283;9099,31;outdoor;Cycling;/fitnessActivities/1115592218;-3
153;18,62;API;VERDADEIRO;RunKeeper;qui, 25 jan 2018 12:57:22;168;4939,8;outdoor;Cycling;/fitnessActivities/1112947147;-3
154;31,47;API;VERDADEIRO;RunKeeper;qui, 25 jan 2018 12:06:32;0;0;outdoor;Cycling;/fitnessActivities/1112932507;-3
155;31,07;API;VERDADEIRO;RunKeeper;qui, 25 jan 2018 7:17:25;266;10187,84;outdoor;Cycling;/fitnessActivities/1112836443;-3
156;27,47;API;VERDADEIRO;RunKeeper;ter, 23 jan 2018 14:10:02;209;7161,5;outdoor;Cycling;/fitnessActivities/1112156242;-3
157;32,58;API;VERDADEIRO;RunKeeper;ter, 23 jan 2018 7:59:07;258;9063,91;outdoor;Cycling;/fitnessActivities/1112021512;-3
158;30,83;API;VERDADEIRO;RunKeeper;sex, 19 jan 2018 14:03:14;215;7576,73;outdoor;Cycling;/fitnessActivities/1110431846;-3
159;23,52;API;VERDADEIRO;RunKeeper;sex, 19 jan 2018 8:07:42;189;7958,33;outdoor;Cycling;/fitnessActivities/1110218116;-3
160;23,83;API;VERDADEIRO;RunKeeper;qui, 18 jan 2018 7:51:31;193;7648,13;outdoor;Cycling;/fitnessActivities/1109854055;-3
161;35,73;API;VERDADEIRO;RunKeeper;qua, 17 jan 2018 15:21:57;262;8479,62;outdoor;Cycling;/fitnessActivities/1109624086;-3
162;23,6;API;VERDADEIRO;RunKeeper;qua, 17 jan 2018 7:49:41;195;7927,98;outdoor;Cycling;/fitnessActivities/1109478786;-3
163;54,38;API;VERDADEIRO;RunKeeper;ter, 16 jan 2018 16:09:49;355;8759,02;outdoor;Cycling;/fitnessActivities/1109289135;-3
164;23,12;API;VERDADEIRO;RunKeeper;ter, 16 jan 2018 8:18:59;208;7933,54;outdoor;Cycling;/fitnessActivities/1109289129;-3
165;35,42;API;VERDADEIRO;RunKeeper;seg, 15 jan 2018 17:09:11;260;8460,39;outdoor;Cycling;/fitnessActivities/1109289125;-3
166;24,65;API;VERDADEIRO;RunKeeper;seg, 15 jan 2018 7:08:22;194;7809;outdoor;Cycling;/fitnessActivities/1109289115;-3
167;48,62;API;VERDADEIRO;RunKeeper;sex, 12 jan 2018 12:51:20;322;8737,15;outdoor;Cycling;/fitnessActivities/1109289108;-3
168;24,28;API;VERDADEIRO;RunKeeper;sex, 12 jan 2018 7:53:29;190;7893,31;outdoor;Cycling;/fitnessActivities/1107348301;-3
169;44,48;API;VERDADEIRO;RunKeeper;qui, 11 jan 2018 13:52:32;285;8416,07;outdoor;Cycling;/fitnessActivities/1107119809;-3
170;25,33;API;VERDADEIRO;RunKeeper;qui, 11 jan 2018 7:48:33;196;7983,88;outdoor;Cycling;/fitnessActivities/1106963918;-3
171;96,43;API;VERDADEIRO;RunKeeper;qua, 10 jan 2018 13:51:34;635;13083,27;outdoor;Cycling;/fitnessActivities/1106762599;-3
172;24,18;API;VERDADEIRO;RunKeeper;qua, 10 jan 2018 8:00:37;198;7996,19;outdoor;Cycling;/fitnessActivities/1106540484;-3
173;23,72;API;VERDADEIRO;RunKeeper;seg, 8 jan 2018 8:01:15;203;8005,27;outdoor;Cycling;/fitnessActivities/1107119806;-3
174;151,68;API;VERDADEIRO;RunKeeper;qui, 28 dez 2017 7:19:59;1188;41761,12;outdoor;Cycling;/fitnessActivities/1101473884;-3
175;67,32;API;VERDADEIRO;RunKeeper;sex, 15 dez 2017 15:32:17;484;11757,01;outdoor;Cycling;/fitnessActivities/1101473873;-3
176;25,85;API;VERDADEIRO;RunKeeper;sex, 15 dez 2017 8:42:32;200;7962,25;outdoor;Cycling;/fitnessActivities/1097373760;-3
177;29,53;API;VERDADEIRO;RunKeeper;qui, 14 dez 2017 15:00:12;234;7939,11;outdoor;Cycling;/fitnessActivities/1097126436;-3
178;25,13;API;VERDADEIRO;RunKeeper;qui, 14 dez 2017 7:50:04;205;7511,08;outdoor;Cycling;/fitnessActivities/1097012016;-3
179;29,07;API;VERDADEIRO;RunKeeper;qua, 13 dez 2017 13:23:58;213;7473,01;outdoor;Cycling;/fitnessActivities/1096873285;-3
